sport,model_family,target_label,factor_key,plot_type,x_value,fitted_effect,lower_ci,upper_ci,baseline_value,season_window,effect_label
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,28.643216080402006,0.09954799756264421,0.07057637381493624,0.10641921746347734,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,28.94472361809045,0.08032842096357506,0.05785831830251874,0.0858812795414871,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,29.246231155778894,0.0607655240697661,0.04448135902138837,0.06496331190846226,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,29.547738693467334,0.04085761571922708,0.030409850549571276,0.04367239149008458,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,29.849246231155774,0.020603004749968234,0.015599408870225128,0.022015595212036845,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,30.15075376884422,0.0,0.0,0.0,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,30.452261306532662,-0.02095308969266807,-0.022367317220342298,-0.01643841004445509,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,30.753768844221103,-0.042257955490024646,-0.045079279523309104,-0.03331466469857747,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,31.055276381909543,-0.06391628855406029,-0.06812880998321703,-0.05044923744156306,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,31.356783919597987,-0.08592978004676521,-0.09150883167438494,-0.0679216231649303,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,31.65829145728643,-0.10830012113012855,-0.11521226767112996,-0.08574656140711782,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,31.95979899497487,-0.13102900296613973,-0.13923204104777082,-0.10393879170656327,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,32.26130653266331,-0.15411811671678943,-0.16356107487862337,-0.122513053601706,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,32.562814070351756,-0.17756915354406722,-0.1882319819127827,-0.14148408663098289,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,32.8643216080402,-0.20138380460996286,-0.21349488821011733,-0.16086663033283327,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,33.16582914572864,-0.2255637610764657,-0.2391334214566337,-0.18067542424569427,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,33.46733668341708,-0.25011071410556573,-0.26514467583320434,-0.20092520790800472,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,33.768844221105525,-0.2750263548592532,-0.29152574552070165,-0.22163072085820254,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,34.07035175879397,-0.30031237449951764,-0.31839021898567976,-0.24280670263472656,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,34.37185929648241,-0.3259704641883491,-0.34628578977088775,-0.26446789277601407,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,34.67336683417085,-0.3520023150877364,-0.3783564443627518,-0.28662903082050356,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,34.97487437185929,-0.3784096183596707,-0.41420960412371327,-0.3093048563066335,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,35.27638190954774,-0.4051940651661413,-0.4525608615745115,-0.33251010877284193,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,35.577889447236174,-0.4323573466691367,-0.4927267909977187,-0.35625952775756703,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,35.87939698492462,-0.4599011540306489,-0.5347232675269917,-0.3805678527992466,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,36.18090452261306,-0.48782717841266676,-0.5785836392433287,-0.40543915835160405,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,36.482412060301506,-0.5161371109771798,-0.6242598323320386,-0.4304845171147127,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,36.78391959798995,-0.5448326428861779,-0.6716429779302091,-0.45607517344186926,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,37.08542713567839,-0.5739154653016504,-0.7206226433151669,-0.4822234938730329,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,37.38693467336683,-0.6033870242557363,-0.7710883957642417,-0.5089415086023956,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,37.688442211055275,-0.6332343070055552,-0.8229298025547583,-0.5362214087560696,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,37.98994974874371,-0.663422031730475,-0.8760364309640425,-0.5640248297769208,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,38.291457286432156,-0.6939130174939409,-0.9302978482694239,-0.5923108013068378,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,38.5929648241206,-0.7246700833593968,-0.9856036217482287,-0.6210383529877067,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,38.89447236180904,-0.7556560483902871,-1.0418433186777838,-0.6501665144614155,,2014-2024,Shot Distance
