player,season_window,attempts,mean_sdi,actual_rate,expected_rate,residual,sport,position_group
Tom Kuhnhackl,2014-2024,356,22.648958468467132,0.056179775280898875,0.07587921789325841,-0.019699442612359536,NHL,W
Adam McQuaid,2014-2024,355,30.769619821498758,0.02535211267605634,0.02139913453521125,0.003952978140845088,NHL,D
Jani Hakanpaa,2014-2024,354,30.863072558552133,0.03389830508474576,0.025080954406779658,0.008817350677966105,NHL,D
Macklin Celebrini,2014-2024,353,25.125570689121815,0.0708215297450425,0.06520153492917846,0.005619994815864032,NHL,C
Johnathan Kovacevic,2014-2024,353,29.829763836630416,0.028328611898016998,0.0336003083569405,-0.005271696458923503,NHL,D
Josh Brown,2014-2024,352,31.55226980331462,0.03125,0.030412682301136352,0.0008373176988636481,NHL,D
Tomas Fleischmann,2014-2024,352,23.589481004135404,0.0625,0.06629062843749998,-0.003790628437499985,NHL,W
Ilya Kovalchuk,2014-2024,351,24.290832997563687,0.07407407407407407,0.07513883894586892,-0.0010647648717948544,NHL,W
Jordan Spence,2014-2024,351,30.50808992394614,0.02564102564102564,0.027830552193732185,-0.0021895265527065444,NHL,D
John-Michael Liles,2014-2024,350,29.037962801254324,0.022857142857142857,0.03167179619999999,-0.008814653342857134,NHL,D
Rudolfs Balcers,2014-2024,348,20.855077263177684,0.08045977011494253,0.09098104008620689,-0.01052126997126436,NHL,W
Torrey Mitchell,2014-2024,346,23.758478110832378,0.0953757225433526,0.07873299699421965,0.016642725549132945,NHL,C
Michael Carcone,2014-2024,345,26.174225325606237,0.09855072463768116,0.07231474492753621,0.02623597971014495,NHL,W
J.J. Moser,2014-2024,345,27.867052606715564,0.03768115942028986,0.0397521820289855,-0.0020710226086956413,NHL,D
