sport,model_family,target_label,factor_key,plot_type,x_value,fitted_effect,lower_ci,upper_ci,baseline_value,season_window
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,282.2110552763819,-0.006782844309441139,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,278.5929648241206,-0.007139601406584848,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,274.9748743718593,-0.00749635850372796,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,271.356783919598,-0.007853115600871517,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,267.73869346733665,-0.008209872698015378,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,264.12060301507535,-0.008566629795158213,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,260.50251256281405,-0.00892338689230213,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,256.88442211055275,-0.009280143989445714,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,253.26633165829145,-0.009636901086589485,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,249.64824120603015,-0.009993658183732403,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,246.03015075376885,-0.010350415280875904,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,242.4120603015075,-0.010707172378019627,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,238.7939698492462,-0.011063929475162684,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,235.1758793969849,-0.011420686572306531,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,231.5577889447236,-0.011777443669450011,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,227.9396984924623,-0.012134200766593713,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,224.321608040201,-0.01249095786373686,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,220.7035175879397,-0.012847714960880215,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,217.0854271356784,-0.013204472058024188,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,213.46733668341705,-0.01356122915516746,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,209.84924623115575,-0.013917986252310905,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,206.2311557788945,-0.014274743349454593,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,202.6130653266332,-0.014631500446597879,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,198.9949748743718,-0.014988257543741359,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,195.3768844221105,-0.015345014640884714,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,191.7587939698492,-0.015701771738028707,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,188.1407035175879,-0.016058528835172375,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,184.5226130653266,-0.01641528593231559,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,180.9045226130653,-0.016772043029458925,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,177.286432160804,-0.01712880012660239,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,173.6683417085427,-0.017485557223746086,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,170.0502512562814,-0.017842314320889553,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,166.4321608040201,-0.018199071418032755,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,162.8140703517588,-0.018555828515176027,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,159.1959798994975,-0.01891258561231997,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,155.5778894472362,-0.019269342709463597,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,151.9597989949749,-0.019626099806606862,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,148.3417085427136,-0.019982856903750314,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,144.7236180904522,-0.020339614000894072,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,141.1055276381909,-0.020696371098037413,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,137.4874371859296,-0.021053128195180803,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,133.8693467336683,-0.02140988529232456,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,130.251256281407,-0.02176664238946797,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,126.6331658291457,-0.022123399486611222,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,123.0150753768844,-0.022480156583754924,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,119.3969849246231,-0.022836913680898647,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,115.7788944723618,-0.02319367077804201,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,112.1608040201005,-0.02355042787518542,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,108.5427135678392,-0.023907184972329003,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,104.9246231155779,-0.024263942069472248,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,101.3065326633166,-0.02462069916661552,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,97.6884422110553,-0.024977456263759235,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,94.070351758794,-0.02533421336090293,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,90.45226130653259,-0.025690970458046396,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,86.83417085427129,-0.026047727555189606,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,83.21608040201,-0.026404484652332878,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,79.5979899497487,-0.026761241749476927,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,75.9798994974874,-0.02711799884662015,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,72.3618090452261,-0.027474755943763873,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,68.7437185929648,-0.027831513040907075,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,65.1256281407035,-0.028188270138050756,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,61.5075376884422,-0.028545027235194354,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,57.8894472361809,-0.02890178433233768,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,54.2713567839196,-0.029258541429481446,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,50.6532663316583,-0.029615298526624933,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,47.035175879397,-0.029972055623768225,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,43.4170854271357,-0.030328812720911483,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,39.798994974874404,-0.03068556981805531,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,36.18090452261299,-0.03104232691519836,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,32.56281407035169,-0.031399084012342315,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,28.944723618090393,-0.03175584110948562,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,25.326633165829094,-0.032112598206629456,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,21.708542713567795,-0.03246935530377275,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,18.090452261306496,-0.032826112400916416,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,14.472361809045196,-0.03318286949805979,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,10.854271356783897,-0.03353962659520318,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,7.236180904522598,-0.03389638369234668,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,3.618090452261299,-0.03425314078949028,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,0.0,-0.03460989788663375,,,351.0,2014-2024
