sport,model_family,target_label,factor_key,plot_type,x_value,fitted_effect,lower_ci,upper_ci,baseline_value,season_window,effect_label
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,45.7286432160804,-0.193609328216242,-0.49425790244815754,0.1070392460156735,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,46.73366834170852,-0.20867374712088438,-0.5115687158879735,0.09422122164620472,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,47.738693467336674,-0.22432769394375707,-0.5295339048927947,0.08087851700528059,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,48.7437185929648,-0.24060124837396923,-0.5481630737000999,0.0669605769521614,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,49.74874371859295,-0.25752449010063416,-0.5674595294196572,0.052410549218388836,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,50.7537688442211,-0.27512749881286114,-0.5874206167739671,0.03716561914824479,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,51.75879396984922,-0.293440354199761,-0.6080382696267217,0.021157561227199695,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,52.76381909547737,-0.31249313595044487,-0.6292997479090423,0.0043134760081525725,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,53.768844221105525,-0.33231592375402325,-0.6511885315280379,-0.013443315980008697,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,54.77386934673365,-0.35293879729960537,-0.6736853486024357,-0.03219224599677506,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,55.7788944723618,-0.3743918362763051,-0.6967693236180474,-0.052014348934562804,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,56.78391959798995,-0.3967051203732311,-0.7204192414615556,-0.0729909992849066,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,57.78894472361807,-0.41990872927949496,-0.7446149354551942,-0.09520252310379573,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,58.793969849246224,-0.44403274268420734,-0.7693388212967344,-0.1187266640716802,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,59.79899497487435,-0.4691072402764766,-0.7945776142050482,-0.1436368663479049,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,60.8040201005025,-0.4951623017454177,-0.8203242837255795,-0.17000031976525593,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,61.80904522613065,-0.5222280067801394,-0.8465803197394686,-0.1978756938208101,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,62.81407035175877,-0.5503344350697518,-0.8733584042069031,-0.22731046593260024,0.0,2014-2024,shotAngle
