x_value,fitted_effect,lower_ci,upper_ci,sport,effect_label,season_window,baseline_distance,observed_max_distance
89.27681594286481,-2.812771126519112,-3.0970978903798594,-2.528444362658365,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
89.76466739610451,-2.811179581248795,-3.1038869045083195,-2.5184722579892704,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
90.25251884934421,-2.8087442241728198,-3.1108112055834174,-2.506677242762222,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
90.74037030258391,-2.8055087749036436,-3.1178950826810414,-2.4931224671262457,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
91.22822175582361,-2.8015169530537247,-3.125154373916119,-2.4778795321913303,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
91.71607320906331,-2.7968124782355193,-3.132598303251047,-2.4610266532199914,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
92.20392466230301,-2.791439070061484,-3.140231225721555,-2.442646914401413,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
92.69177611554271,-2.7854404481440773,-3.14805419007585,-2.422826706212305,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
93.17962756878241,-2.7788603320957557,-3.156066268924179,-2.4016543952673324,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
93.6674790220221,-2.7717424415289766,-3.1642656406425096,-2.3792192424154437,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
94.1553304752618,-2.7641304960561963,-3.1726504319654216,-2.355610560146971,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
94.6431819285015,-2.756068215289874,-3.181219345537368,-2.3309170850423797,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
95.1310333817412,-2.747599318842465,-3.1899721042492866,-2.3052265334356434,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
95.6188848349809,-2.7387675263264266,-3.1989097460855294,-2.278625306567324,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
96.1067362882206,-2.729616557354217,-3.2080348014777917,-2.2511983132306423,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
96.5945877414603,-2.720190131538292,-3.217351381455279,-2.2230288816213046,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
97.0824391947,-2.710531968491111,-3.226865200373664,-2.194198736608558,NHL,Shot Distance,2014-2024,32.4499614792,98.412397593
